country,country_code,year_week,level,region,region_name,new_cases,tests_done,population,testing_rate,positivity_rate,testing_data_source
Poland,PL,2021-W29,subnational,PL92X,Mazowiecki regionalny,108,37922,5380311,704.8291446,0.284795106,TESSy
Poland,PL,2021-W30,subnational,PL92X,Mazowiecki regionalny,112,36516,5380311,678.6968263,0.306714865,TESSy
Portugal,PT,2020-W09,national,PT,Portugal,,25,10295909,0.242814889,,Country website
Portugal,PT,2020-W10,national,PT,Portugal,30,470,10295909,4.564919911,6.382978723,TESSy
Portugal,PT,2020-W11,national,PT,Portugal,215,5754,10295909,55.88627483,3.736531109,TESSy
Portugal,PT,2020-W12,national,PT,Portugal,1355,16769,10295909,162.8705149,8.080386427,TESSy
Portugal,PT,2020-W13,national,PT,Portugal,4362,40996,10295909,398.1775674,10.64006245,TESSy
Portugal,PT,2020-W14,national,PT,Portugal,5316,58991,10295909,572.9557245,9.011544134,TESSy
Portugal,PT,2020-W15,national,PT,Portugal,5307,67852,10295909,659.0190337,7.821434888,TESSy
Portugal,PT,2020-W16,national,PT,Portugal,3621,84833,10295909,823.9486188,4.268386123,TESSy
Portugal,PT,2020-W17,national,PT,Portugal,3640,92755,10295909,900.8918008,3.924316748,TESSy
Portugal,PT,2020-W18,national,PT,Portugal,1678,90377,10295909,877.7952486,1.856667072,TESSy
Portugal,PT,2020-W19,national,PT,Portugal,2057,95896,10295909,931.3990635,2.145032118,TESSy
Portugal,PT,2020-W20,national,PT,Portugal,1455,111001,10295909,1078.107819,1.310799002,TESSy
Portugal,PT,2020-W21,national,PT,Portugal,1587,90405,10295909,878.0672013,1.755433881,TESSy
Portugal,PT,2020-W22,national,PT,Portugal,1877,96045,10295909,932.8462402,1.954292259,TESSy
Portugal,PT,2020-W23,national,PT,Portugal,1993,94421,10295909,917.072985,2.110759259,TESSy
Portugal,PT,2020-W24,national,PT,Portugal,2197,60443,10295909,587.0584132,3.634829509,TESSy
Portugal,PT,2020-W25,national,PT,Portugal,2443,84509,10295909,820.8017379,2.890816363,TESSy
Portugal,PT,2020-W26,national,PT,Portugal,2513,87312,10295909,848.0261432,2.878183984,TESSy
Portugal,PT,2020-W27,national,PT,Portugal,2251,94486,10295909,917.7043037,2.382363525,TESSy
Portugal,PT,2020-W28,national,PT,Portugal,2615,95187,10295909,924.5128332,2.747223886,TESSy
Portugal,PT,2020-W29,national,PT,Portugal,2124,98530,10295909,956.9820401,2.155688623,TESSy
Portugal,PT,2020-W30,national,PT,Portugal,1528,94892,10295909,921.6476175,1.610251655,TESSy
Portugal,PT,2020-W31,national,PT,Portugal,1299,95421,10295909,926.7855806,1.361335555,TESSy
Portugal,PT,2020-W32,national,PT,Portugal,1205,96304,10295909,935.3618024,1.251246054,TESSy
Portugal,PT,2020-W33,national,PT,Portugal,1434,94767,10295909,920.4335431,1.513184969,TESSy
Portugal,PT,2020-W34,national,PT,Portugal,1495,97015,10295909,942.2674579,1.540998815,TESSy
Portugal,PT,2020-W35,national,PT,Portugal,2171,98640,10295909,958.0504257,2.200932685,TESSy
Portugal,PT,2020-W36,national,PT,Portugal,2490,109078,10295909,1059.430498,2.282770128,TESSy
Portugal,PT,2020-W37,national,PT,Portugal,3725,127316,10295909,1236.568816,2.925790945,TESSy
Portugal,PT,2020-W38,national,PT,Portugal,4594,135769,10295909,1318.669386,3.383688471,TESSy
Portugal,PT,2020-W39,national,PT,Portugal,5027,137917,10295909,1339.532041,3.644945873,TESSy
Portugal,PT,2020-W40,national,PT,Portugal,4643,151817,10295909,1474.53712,3.05828728,TESSy
Portugal,PT,2020-W41,national,PT,Portugal,8417,155495,10295909,1510.260046,5.413035789,TESSy
Portugal,PT,2020-W42,national,PT,Portugal,13247,189446,10295909,1840.012378,6.992493903,TESSy
Portugal,PT,2020-W43,national,PT,Portugal,18775,204697,10295909,1988.139173,9.172093387,TESSy
Portugal,PT,2020-W44,national,PT,Portugal,25655,231117,10295909,2244.745947,11.10043831,TESSy
Portugal,PT,2020-W45,national,PT,Portugal,34983,253917,10295909,2466.193126,13.77733669,TESSy
Portugal,PT,2020-W46,national,PT,Portugal,37977,269279,10295909,2615.398019,14.10321637,TESSy
Portugal,PT,2020-W47,national,PT,Portugal,43457,286993,10295909,2787.446936,15.14218117,TESSy
Portugal,PT,2020-W48,national,PT,Portugal,34041,266690,10295909,2590.252109,12.76425813,TESSy
Portugal,PT,2020-W49,national,PT,Portugal,27675,224639,10295909,2181.827753,12.31976638,TESSy
Portugal,PT,2020-W50,national,PT,Portugal,26270,222001,10295909,2156.205926,11.83328003,TESSy
Portugal,PT,2020-W51,national,PT,Portugal,25377,253189,10295909,2459.122356,10.02294728,TESSy
Portugal,PT,2020-W52,national,PT,Portugal,22545,232833,10295909,2261.412761,9.682905774,TESSy
Portugal,PT,2020-W53,national,PT,Portugal,34957,227737,10295909,2211.917374,15.34972358,TESSy
Portugal,PT,2021-W01,national,PT,Portugal,57670,336186,10295909,3265.23865,17.1541944,TESSy
Portugal,PT,2021-W02,national,PT,Portugal,67210,369056,10295909,3584.491666,18.21132836,TESSy
Portugal,PT,2021-W03,national,PT,Portugal,86610,449689,10295909,4367.647383,19.25997745,TESSy
Portugal,PT,2021-W04,national,PT,Portugal,83208,416466,10295909,4044.965821,19.97954215,TESSy
Portugal,PT,2021-W05,national,PT,Portugal,41598,304191,10295909,2954.484155,13.6749608,TESSy
Portugal,PT,2021-W06,national,PT,Portugal,19140,220861,10295909,2145.133567,8.666084098,TESSy
Portugal,PT,2021-W07,national,PT,Portugal,10466,200146,10295909,1943.93715,5.229182697,TESSy
Portugal,PT,2021-W08,national,PT,Portugal,7431,189811,10295909,1843.557475,3.914946974,TESSy
Portugal,PT,2021-W09,national,PT,Portugal,5503,171766,10295909,1668.293688,3.203777232,TESSy
Portugal,PT,2021-W10,national,PT,Portugal,4054,158762,10295909,1541.991096,2.553507766,TESSy
Portugal,PT,2021-W11,national,PT,Portugal,3265,266072,10295909,2584.249725,1.227111459,TESSy
Portugal,PT,2021-W12,national,PT,Portugal,2938,181367,10295909,1761.544318,1.619919831,TESSy
Portugal,PT,2021-W13,national,PT,Portugal,2778,167276,10295909,1624.684134,1.660728377,TESSy
Portugal,PT,2021-W14,national,PT,Portugal,4271,349095,10295909,3390.618546,1.223449204,TESSy
Portugal,PT,2021-W15,national,PT,Portugal,3456,256919,10295909,2495.350338,1.345171046,TESSy
Portugal,PT,2021-W16,national,PT,Portugal,3417,516852,10295909,5019.974438,0.661117689,TESSy
Portugal,PT,2021-W17,national,PT,Portugal,2819,331123,10295909,3216.063778,0.85134527,TESSy
Portugal,PT,2021-W18,national,PT,Portugal,2283,297496,10295909,2889.458328,0.767405276,TESSy
Portugal,PT,2021-W19,national,PT,Portugal,2641,258409,10295909,2509.822105,1.022023227,TESSy
Portugal,PT,2021-W20,national,PT,Portugal,3084,268829,10295909,2611.027351,1.147197661,TESSy
Portugal,PT,2021-W21,national,PT,Portugal,3628,313509,10295909,3044.98612,1.157223557,TESSy
Portugal,PT,2021-W22,national,PT,Portugal,3941,320368,10295909,3111.604813,1.23014783,TESSy
Portugal,PT,2021-W23,national,PT,Portugal,5038,287927,10295909,2796.518501,1.749749068,TESSy
Portugal,PT,2021-W24,national,PT,Portugal,7734,368497,10295909,3579.062325,2.09879592,TESSy
Portugal,PT,2021-W25,national,PT,Portugal,9643,410181,10295909,3983.922158,2.350913377,TESSy
Portugal,PT,2021-W26,national,PT,Portugal,15122,435209,10295909,4227.008999,3.474652408,TESSy
Portugal,PT,2021-W27,national,PT,Portugal,19185,435995,10295909,4234.6431,4.40027982,TESSy
Portugal,PT,2021-W28,national,PT,Portugal,22784,465208,10295909,4518.377153,4.897594194,TESSy
Portugal,PT,2021-W29,national,PT,Portugal,22129,462041,10295909,4487.617363,4.789401806,TESSy
Portugal,PT,2021-W30,national,PT,Portugal,17458,448484,10295909,4355.943705,3.892669527,TESSy
Portugal,PT,2020-W40,subnational,PT1,Portugal,5549,136366,1959771.8,6958.25912,4.069196134,TESSy
Portugal,PT,2020-W41,subnational,PT1,Portugal,8749,137709,1959771.8,7026.787507,6.353252148,TESSy
Portugal,PT,2020-W42,subnational,PT1,Portugal,14539,173675,1959771.8,8862.001178,8.371383331,TESSy
Portugal,PT,2020-W43,subnational,PT1,Portugal,20611,189481,1959771.8,9668.523652,10.87760778,TESSy
Portugal,PT,2020-W44,subnational,PT1,Portugal,24912,215251,1959771.8,10983.47267,11.5734654,TESSy
Portugal,PT,2020-W45,subnational,PT1,Portugal,33805,239036,1959771.8,12197.13438,14.14222126,TESSy
Portugal,PT,2020-W46,subnational,PT1,Portugal,41973,254057,1959771.8,12963.60117,16.52109566,TESSy
Portugal,PT,2020-W47,subnational,PT1,Portugal,38837,270862,1959771.8,13821.09897,14.33829773,TESSy
Portugal,PT,2020-W48,subnational,PT1,Portugal,32944,250338,1959771.8,12773.83418,13.15980794,TESSy
Portugal,PT,2020-W49,subnational,PT1,Portugal,26763,207498,1959771.8,10587.86538,12.89795564,TESSy
Portugal,PT,2020-W50,subnational,PT1,Portugal,25557,199621,1959771.8,10185.93083,12.80276123,TESSy
Portugal,PT,2020-W51,subnational,PT1,Portugal,24919,228747,1959771.8,11672.12427,10.89369478,TESSy
Portugal,PT,2020-W52,subnational,PT1,Portugal,20084,208546,1959771.8,10641.341,9.630489197,TESSy
Portugal,PT,2020-W53,subnational,PT1,Portugal,34383,209078,1959771.8,10668.48701,16.44505878,TESSy
Portugal,PT,2021-W01,subnational,PT1,Portugal,56746,308245,1959771.8,15728.61697,18.40938215,TESSy
Portugal,PT,2021-W02,subnational,PT1,Portugal,66151,347438,1959771.8,17728.49267,19.039656,TESSy
Portugal,PT,2021-W03,subnational,PT1,Portugal,85747,426587,1959771.8,21767.17718,20.1007063,TESSy
Portugal,PT,2021-W04,subnational,PT1,Portugal,82183,394474,1959771.8,20128.56803,20.83356571,TESSy
Portugal,PT,2021-W05,subnational,PT1,Portugal,40591,285454,1959771.8,14565.67545,14.21980424,TESSy
Portugal,PT,2021-W06,subnational,PT1,Portugal,18625,201479,1959771.8,10280.73779,9.244139588,TESSy
Portugal,PT,2021-W07,subnational,PT1,Portugal,9962,183180,1959771.8,9347.006626,5.438366634,TESSy
Portugal,PT,2021-W08,subnational,PT1,Portugal,6862,171359,1959771.8,8743.824153,4.004458476,TESSy
Portugal,PT,2021-W09,subnational,PT1,Portugal,4411,155369,1959771.8,7927.912831,2.839047686,TESSy
Portugal,PT,2021-W10,subnational,PT1,Portugal,3338,141016,1959771.8,7195.531643,2.367107279,TESSy
Portugal,PT,2021-W11,subnational,PT1,Portugal,2984,248103,1959771.8,12659.79029,1.202726287,TESSy
Portugal,PT,2021-W12,subnational,PT1,Portugal,2663,160784,1959771.8,8204.220512,1.656259329,TESSy
Portugal,PT,2021-W13,subnational,PT1,Portugal,2461,147361,1959771.8,7519.293828,1.670048385,TESSy
Portugal,PT,2021-W14,subnational,PT1,Portugal,3955,313244,1959771.8,15983.69769,1.262594016,TESSy
Portugal,PT,2021-W15,subnational,PT1,Portugal,3143,228281,1959771.8,11648.346,1.376811912,TESSy
Portugal,PT,2021-W16,subnational,PT1,Portugal,3136,494570,1959771.8,25236.10147,0.634086176,TESSy
Portugal,PT,2021-W17,subnational,PT1,Portugal,2437,303310,1959771.8,15476.80194,0.803468399,TESSy
Portugal,PT,2021-W18,subnational,PT1,Portugal,2248,265774,1959771.8,13561.4769,0.845831421,TESSy
Portugal,PT,2021-W19,subnational,PT1,Portugal,2328,226928,1959771.8,11579.30735,1.025876049,TESSy
Portugal,PT,2021-W20,subnational,PT1,Portugal,2777,238333,1959771.8,12161.26286,1.165176455,TESSy
Portugal,PT,2021-W21,subnational,PT1,Portugal,3348,281087,1959771.8,14342.84339,1.191090303,TESSy
Portugal,PT,2021-W22,subnational,PT1,Portugal,3742,278869,1959771.8,14229.66694,1.341848682,TESSy
Portugal,PT,2021-W23,subnational,PT1,Portugal,4795,250388,1959771.8,12776.3855,1.915027877,TESSy
Portugal,PT,2021-W24,subnational,PT1,Portugal,7497,331256,1959771.8,16902.78429,2.263204289,TESSy
Portugal,PT,2021-W25,subnational,PT1,Portugal,9474,377405,1959771.8,19257.59928,2.510300605,TESSy
Portugal,PT,2021-W26,subnational,PT1,Portugal,14801,402529,1959771.8,20539.58527,3.677002154,TESSy
Portugal,PT,2021-W27,subnational,PT1,Portugal,18822,402828,1959771.8,20554.84215,4.672465668,TESSy
Portugal,PT,2021-W28,subnational,PT1,Portugal,22369,429822,1959771.8,21932.24742,5.20424734,TESSy
Portugal,PT,2021-W29,subnational,PT1,Portugal,21520,421820,1959771.8,21523.93457,5.101702148,TESSy
Portugal,PT,2021-W30,subnational,PT1,Portugal,16916,407862,1959771.8,20811.70879,4.147481256,TESSy
Portugal,PT,2020-W40,subnational,PT2,Portugal,17,7546,242796,3107.958945,0.225284919,TESSy
Portugal,PT,2020-W41,subnational,PT2,Portugal,14,8682,242796,3575.841447,0.161253167,TESSy
Portugal,PT,2020-W42,subnational,PT2,Portugal,28,8064,242796,3321.306776,0.347222222,TESSy
Portugal,PT,2020-W43,subnational,PT2,Portugal,20,6798,242796,2799.881382,0.294204178,TESSy
Portugal,PT,2020-W44,subnational,PT2,Portugal,31,7253,242796,2987.281504,0.427409348,TESSy
Portugal,PT,2020-W45,subnational,PT2,Portugal,92,7925,242796,3264.057068,1.160883281,TESSy
Portugal,PT,2020-W46,subnational,PT2,Portugal,143,9916,242796,4084.087053,1.442113756,TESSy
Portugal,PT,2020-W47,subnational,PT2,Portugal,196,10741,242796,4423.878482,1.82478354,TESSy
Portugal,PT,2020-W48,subnational,PT2,Portugal,212,10405,242796,4285.4907,2.03748198,TESSy
Portugal,PT,2020-W49,subnational,PT2,Portugal,170,9394,242796,3869.091748,1.809665744,TESSy
Portugal,PT,2020-W50,subnational,PT2,Portugal,205,12563,242796,5174.302707,1.63177585,TESSy
Portugal,PT,2020-W51,subnational,PT2,Portugal,184,9042,242796,3724.114071,2.03494802,TESSy
Portugal,PT,2020-W52,subnational,PT2,Portugal,141,8329,242796,3430.451902,1.692880298,TESSy
Portugal,PT,2020-W53,subnational,PT2,Portugal,296,6478,242796,2668.083494,4.569311516,TESSy
Portugal,PT,2021-W01,subnational,PT2,Portugal,537,10002,242796,4119.507735,5.368926215,TESSy
Portugal,PT,2021-W02,subnational,PT2,Portugal,456,9775,242796,4026.013608,4.664961637,TESSy
Portugal,PT,2021-W03,subnational,PT2,Portugal,249,10695,242796,4404.932536,2.328190743,TESSy
Portugal,PT,2021-W04,subnational,PT2,Portugal,272,9516,242796,3919.339693,2.858343842,TESSy
Portugal,PT,2021-W05,subnational,PT2,Portugal,91,9817,242796,4043.312081,0.926963431,TESSy
Portugal,PT,2021-W06,subnational,PT2,Portugal,48,10759,242796,4431.292114,0.446138117,TESSy
Portugal,PT,2021-W07,subnational,PT2,Portugal,46,9494,242796,3910.278588,0.484516537,TESSy
Portugal,PT,2021-W08,subnational,PT2,Portugal,47,10521,242796,4333.267434,0.446725596,TESSy
Portugal,PT,2021-W09,subnational,PT2,Portugal,44,7997,242796,3293.711593,0.550206327,TESSy
Portugal,PT,2021-W10,subnational,PT2,Portugal,76,9606,242796,3956.407849,0.791172184,TESSy
Portugal,PT,2021-W11,subnational,PT2,Portugal,81,10222,242796,4210.118783,0.792408531,TESSy
Portugal,PT,2021-W12,subnational,PT2,Portugal,79,10313,242796,4247.598807,0.766023466,TESSy
Portugal,PT,2021-W13,subnational,PT2,Portugal,42,10449,242796,4303.61291,0.40195234,TESSy
Portugal,PT,2021-W14,subnational,PT2,Portugal,287,13317,242796,5484.85148,2.155140047,TESSy
Portugal,PT,2021-W15,subnational,PT2,Portugal,181,12967,242796,5340.69754,1.395851006,TESSy
Portugal,PT,2021-W16,subnational,PT2,Portugal,134,11445,242796,4713.833836,1.170816951,TESSy
Portugal,PT,2021-W17,subnational,PT2,Portugal,91,10232,242796,4214.237467,0.889366693,TESSy
Portugal,PT,2021-W18,subnational,PT2,Portugal,128,11132,242796,4584.919027,1.149838304,TESSy
Portugal,PT,2021-W19,subnational,PT2,Portugal,151,11363,242796,4680.060627,1.328874417,TESSy
Portugal,PT,2021-W20,subnational,PT2,Portugal,177,13404,242796,5520.684031,1.320501343,TESSy
Portugal,PT,2021-W21,subnational,PT2,Portugal,193,13896,242796,5723.323284,1.388888889,TESSy
Portugal,PT,2021-W22,subnational,PT2,Portugal,161,13912,242796,5729.913178,1.157274296,TESSy
Portugal,PT,2021-W23,subnational,PT2,Portugal,210,16086,242796,6625.315079,1.305483029,TESSy
Portugal,PT,2021-W24,subnational,PT2,Portugal,181,14900,242796,6136.839157,1.214765101,TESSy
Portugal,PT,2021-W25,subnational,PT2,Portugal,117,14618,242796,6020.692268,0.800383089,TESSy
Portugal,PT,2021-W26,subnational,PT2,Portugal,234,14257,242796,5872.007776,1.641299011,TESSy
Portugal,PT,2021-W27,subnational,PT2,Portugal,259,13490,242796,5556.104713,1.919940697,TESSy
Portugal,PT,2021-W28,subnational,PT2,Portugal,256,12977,242796,5344.816224,1.972720968,TESSy
Portugal,PT,2021-W29,subnational,PT2,Portugal,384,15059,242796,6202.326233,2.549970118,TESSy
Portugal,PT,2021-W30,subnational,PT2,Portugal,354,14813,242796,6101.006606,2.38979275,TESSy
Portugal,PT,2020-W40,subnational,PT3,Portugal,29,7905,254254,3109.095629,0.36685642,TESSy
Portugal,PT,2020-W41,subnational,PT3,Portugal,46,9104,254254,3580.671297,0.505272408,TESSy
Portugal,PT,2020-W42,subnational,PT3,Portugal,48,7707,254254,3031.220748,0.622810432,TESSy
Portugal,PT,2020-W43,subnational,PT3,Portugal,65,8418,254254,3310.862366,0.772154906,TESSy
Portugal,PT,2020-W44,subnational,PT3,Portugal,68,8613,254254,3387.557325,0.789504238,TESSy
Portugal,PT,2020-W45,subnational,PT3,Portugal,80,6956,254254,2735.84683,1.150086256,TESSy
Portugal,PT,2020-W46,subnational,PT3,Portugal,136,5306,254254,2086.889488,2.563136072,TESSy
Portugal,PT,2020-W47,subnational,PT3,Portugal,97,5390,254254,2119.927317,1.799628942,TESSy
Portugal,PT,2020-W48,subnational,PT3,Portugal,103,5947,254254,2338.999583,1.731965697,TESSy
Portugal,PT,2020-W49,subnational,PT3,Portugal,77,7747,254254,3046.953047,0.993933135,TESSy
Portugal,PT,2020-W50,subnational,PT3,Portugal,105,9817,254254,3861.09953,1.069573189,TESSy
Portugal,PT,2020-W51,subnational,PT3,Portugal,179,15400,254254,6056.935191,1.162337662,TESSy
Portugal,PT,2020-W52,subnational,PT3,Portugal,221,15958,254254,6276.400765,1.384885324,TESSy
Portugal,PT,2020-W53,subnational,PT3,Portugal,278,12181,254254,4790.878413,2.282242837,TESSy
Portugal,PT,2021-W01,subnational,PT3,Portugal,387,17939,254254,7055.542882,2.157310887,TESSy
Portugal,PT,2021-W02,subnational,PT3,Portugal,603,11843,254254,4657.940485,5.0916153,TESSy
Portugal,PT,2021-W03,subnational,PT3,Portugal,614,12407,254254,4879.765903,4.948819215,TESSy
Portugal,PT,2021-W04,subnational,PT3,Portugal,753,12476,254254,4906.90412,6.03558833,TESSy
Portugal,PT,2021-W05,subnational,PT3,Portugal,916,8920,254254,3508.302721,10.2690583,TESSy
Portugal,PT,2021-W06,subnational,PT3,Portugal,467,8623,254254,3391.490399,5.415748579,TESSy
Portugal,PT,2021-W07,subnational,PT3,Portugal,458,7472,254254,2938.79349,6.129550321,TESSy
Portugal,PT,2021-W08,subnational,PT3,Portugal,522,7931,254254,3119.321623,6.581767747,TESSy
Portugal,PT,2021-W09,subnational,PT3,Portugal,1048,8400,254254,3303.782831,12.47619048,TESSy
Portugal,PT,2021-W10,subnational,PT3,Portugal,640,8140,254254,3201.522887,7.862407862,TESSy
Portugal,PT,2021-W11,subnational,PT3,Portugal,200,7747,254254,3046.953047,2.581644508,TESSy
Portugal,PT,2021-W12,subnational,PT3,Portugal,196,10270,254254,4039.267819,1.908471276,TESSy
Portugal,PT,2021-W13,subnational,PT3,Portugal,116,9466,254254,3723.048605,1.225438411,TESSy
Portugal,PT,2021-W14,subnational,PT3,Portugal,188,22534,254254,8862.790753,0.834294843,TESSy
Portugal,PT,2021-W15,subnational,PT3,Portugal,132,15671,254254,6163.521518,0.842320209,TESSy
Portugal,PT,2021-W16,subnational,PT3,Portugal,147,10837,254254,4262.27316,1.356463966,TESSy
Portugal,PT,2021-W17,subnational,PT3,Portugal,111,17581,254254,6914.738805,0.631363404,TESSy
Portugal,PT,2021-W18,subnational,PT3,Portugal,87,20590,254254,8098.201012,0.422535211,TESSy
Portugal,PT,2021-W19,subnational,PT3,Portugal,162,20118,254254,7912.559881,0.805249031,TESSy
Portugal,PT,2021-W20,subnational,PT3,Portugal,130,17092,254254,6722.411447,0.76058975,TESSy
Portugal,PT,2021-W21,subnational,PT3,Portugal,87,18526,254254,7286.414373,0.469610277,TESSy
Portugal,PT,2021-W22,subnational,PT3,Portugal,38,27587,254254,10850.17345,0.13774604,TESSy
Portugal,PT,2021-W23,subnational,PT3,Portugal,33,21453,254254,8437.625367,0.15382464,TESSy
Portugal,PT,2021-W24,subnational,PT3,Portugal,56,22341,254254,8786.882409,0.250660221,TESSy
Portugal,PT,2021-W25,subnational,PT3,Portugal,52,18158,254254,7141.67722,0.286375151,TESSy
Portugal,PT,2021-W26,subnational,PT3,Portugal,87,18423,254254,7245.903703,0.472235792,TESSy
Portugal,PT,2021-W27,subnational,PT3,Portugal,104,19677,254254,7739.111282,0.528535854,TESSy
Portugal,PT,2021-W28,subnational,PT3,Portugal,159,22409,254254,8813.627318,0.709536347,TESSy
Portugal,PT,2021-W29,subnational,PT3,Portugal,225,25162,254254,9896.40281,0.894205548,TESSy
Portugal,PT,2021-W30,subnational,PT3,Portugal,188,25809,254254,10150.87275,0.728428068,TESSy
Romania,RO,2020-W11,national,RO,Romania,124,2730,19328838,14.12397372,4.542124542,Country website
Romania,RO,2020-W12,national,RO,Romania,294,2,19328838,0.010347233,,TESSy
Romania,RO,2020-W13,national,RO,Romania,1327,12,19328838,0.062083401,,TESSy
Romania,RO,2020-W14,national,RO,Romania,2104,17163,19328838,88.79478425,12.25892909,Country website
Romania,RO,2020-W15,national,RO,Romania,2436,24580,19328838,127.1674997,9.910496338,TESSy
Romania,RO,2020-W16,national,RO,Romania,2446,31585,19328838,163.408685,7.744182365,TESSy
Romania,RO,2020-W17,national,RO,Romania,2290,44103,19328838,228.1720194,5.19239054,TESSy
Romania,RO,2020-W18,national,RO,Romania,2127,50485,19328838,261.1900415,4.213132614,TESSy
Romania,RO,2020-W19,national,RO,Romania,2199,57870,19328838,299.3972012,3.799896319,TESSy
Romania,RO,2020-W20,national,RO,Romania,1509,52591,19328838,272.0856784,2.86931224,TESSy
Romania,RO,2020-W21,national,RO,Romania,1199,58447,19328838,302.3823781,2.051431211,TESSy
Romania,RO,2020-W22,national,RO,Romania,1187,64056,19328838,331.4011944,1.853066067,TESSy
Romania,RO,2020-W23,national,RO,Romania,1222,62955,19328838,325.7050424,1.941069018,TESSy
Romania,RO,2020-W24,national,RO,Romania,1520,57196,19328838,295.9101835,2.657528498,TESSy
